Student_ID,Name,Age,Gender,City,Course,Study_Hours,Attendance,Assignments_Completed,Midterm_Score,Final_Score,Projects,Internship,Backlogs,Placement
1306,Simran,24,Female,Chennai,MCA,9.6,96,20,83,78,5,Yes,0,Yes
1307,Ayaan,18,Male,Solan,BCA,7.4,83,13,75,65,3,Yes,0,Yes
1308,Krishna,22,Male,Noida,MCA,6.3,80,10,61,61,2,No,1,Yes
1309,Sanya,25,Female,Delhi,M.Tech,6.6,82,13,59,55,3,No,0,Yes
1310,Vansh,20,Male,Gurugram,BCA,6.8,87,14,69,61,3,No,0,No
1311,Vivaan,19,Male,Jaipur,BCA,6.1,86,11,62,54,2,No,1,No
1312,Arjun,22,Male,Noida,B.Sc,4.4,82,8,58,49,2,No,2,No
1313,Rohan,24,Male,Gurugram,M.Tech,8.9,89,15,81,84,2,No,0,Yes
1314,Simran,21,Female,Hyderabad,B.Tech,6.5,83,12,63,60,4,No,0,Yes
1315,Kavya,18,Female,Mumbai,B.Sc,6.8,83,13,63,57,3,No,0,No
1316,Tara,18,Female,Shimla,B.Tech,9.6,93,16,81,87,5,No,0,Yes
1317,Aarav,19,Male,Noida,B.Tech,5.5,82,9,58,55,2,No,2,No
1318,Aditya,20,Male,Ahmedabad,B.Tech,7.5,86,14,77,71,4,Yes,0,Yes
1319,Vansh,21,Male,Chandigarh,B.Sc,5.3,82,8,59,55,3,No,0,No
1320,Vivaan,22,Male,Bangalore,MCA,7.0,83,13,72,68,3,Yes,0,No
1321,Simran,19,Female,Chennai,BCA,6.8,86,12,62,59,3,Yes,1,No
1322,Isha,19,Female,Delhi,BCA,7.7,86,14,65,64,4,No,1,No
1323,Meera,18,Female,Kolkata,B.Sc,8.3,84,14,71,68,2,No,0,No
1324,Rohan,21,Male,Solan,BCA,5.6,77,13,61,55,3,Yes,0,Yes
1325,Isha,21,Female,Solan,MCA,8.6,90,16,78,80,3,No,0,Yes
1326,Riya,18,Female,Shimla,BCA,8.7,96,15,85,84,3,No,0,Yes
1327,Riya,19,Female,Shimla,B.Tech,6.1,80,11,68,62,3,Yes,0,Yes
1328,Aadhya,22,Female,Noida,B.Tech,6.5,82,14,61,59,4,No,0,Yes
1329,Arjun,25,Male,Noida,MCA,5.8,82,11,65,56,3,Yes,1,No
1330,Rahul,25,Male,Delhi,M.Tech,6.0,79,13,67,62,3,No,2,No
1331,Aarav,19,Male,Kolkata,B.Tech,4.7,75,7,58,47,2,No,4,No
1332,Isha,20,Female,Kolkata,B.Tech,7.7,87,13,67,70,4,Yes,0,Yes
1333,Arjun,21,Male,Noida,BCA,3.4,71,5,40,40,3,No,3,No
1334,Vivaan,19,Male,Shimla,B.Sc,5.5,74,13,55,51,2,No,3,No
1335,Kabir,19,Male,Hyderabad,B.Sc,6.4,80,9,62,61,2,No,0,Yes
1336,Rahul,21,Male,Hyderabad,M.Tech,8.4,91,15,82,78,4,Yes,0,Yes
1337,Anushka,25,Female,Shimla,MCA,5.7,82,13,57,55,1,Yes,2,No
1338,Isha,22,Female,Ahmedabad,MCA,7.1,89,14,73,69,3,No,0,Yes
1339,Rahul,20,Male,Pune,BCA,6.4,86,12,62,63,3,Yes,0,Yes
1340,Rahul,21,Male,Shimla,B.Tech,7.9,85,16,75,74,3,Yes,0,Yes
1341,Rahul,20,Male,Delhi,B.Sc,7.1,83,12,67,68,2,Yes,0,Yes
1342,Krishna,19,Male,Chennai,BCA,7.7,85,15,74,73,5,Yes,0,Yes
1343,Rohan,19,Male,Noida,B.Tech,5.7,79,10,59,55,2,No,0,No
1344,Aditya,18,Male,Kolkata,B.Tech,5.0,76,9,47,47,2,No,2,No
1345,Rohan,20,Male,Mumbai,BCA,7.1,84,13,71,68,4,No,0,Yes
1346,Ananya,18,Female,Solan,BCA,5.8,78,12,65,58,1,No,0,No
1347,Meera,20,Female,Shimla,BCA,6.5,85,14,63,56,4,Yes,2,Yes
1348,Krishna,22,Male,Jaipur,B.Tech,7.0,82,12,71,66,5,No,0,No
1349,Rohan,22,Male,Bangalore,BCA,8.4,86,13,74,72,3,Yes,0,Yes
1350,Sanya,20,Female,Pune,B.Tech,7.7,89,13,69,70,3,No,0,Yes
1351,Kabir,18,Male,Mumbai,B.Sc,5.5,81,13,57,53,3,No,2,No
1352,Meera,22,Female,Shimla,BCA,4.8,76,11,54,47,2,No,3,No
1353,Kavya,22,Female,Gurugram,MCA,9.1,94,15,78,78,5,Yes,0,Yes
1354,Rahul,21,Male,Shimla,B.Sc,4.1,77,10,57,48,2,No,2,No
1355,Kabir,18,Male,Ahmedabad,B.Sc,5.8,86,9,57,52,3,No,3,No
1356,Riya,20,Female,Noida,B.Sc,7.5,88,14,71,73,5,Yes,0,Yes
1357,Vivaan,21,Male,Mumbai,BCA,9.0,97,15,80,79,3,Yes,0,Yes
1358,Anushka,21,Female,Hyderabad,B.Tech,6.2,82,14,69,61,4,No,0,Yes
1359,Simran,19,Female,Shimla,B.Sc,6.5,87,11,61,54,4,No,1,No
1360,Sanya,18,Female,Kolkata,BCA,5.2,82,8,62,56,1,Yes,1,No
1361,Shaurya,21,Male,Jaipur,BCA,6.7,83,11,67,65,2,No,0,No
1362,Diya,18,Female,Chennai,BCA,4.8,75,13,49,44,3,No,2,Yes
1363,Kabir,22,Male,Gurugram,M.Tech,5.4,77,10,56,53,1,Yes,3,Yes
1364,Simran,20,Female,Delhi,B.Tech,7.6,88,12,72,67,3,No,0,No
1365,Priya,21,Female,Noida,B.Tech,5.8,77,9,62,57,3,No,0,No
1366,Vansh,24,Male,Jaipur,M.Tech,7.9,86,12,71,74,3,Yes,1,No
1367,Sanya,24,Female,Gurugram,MCA,6.3,86,12,68,62,3,No,0,No
1368,Simran,18,Female,Chennai,B.Tech,4.4,77,6,53,45,1,No,2,No
1369,Arjun,24,Male,Kolkata,MCA,8.3,82,17,76,79,3,No,0,Yes
1370,Dhruv,18,Male,Jaipur,B.Tech,4.5,72,9,48,45,2,No,1,No
1371,Shaurya,22,Male,Gurugram,B.Sc,5.6,86,10,61,55,2,No,0,Yes
1372,Dhruv,22,Male,Hyderabad,BCA,6.2,85,13,65,58,3,No,1,No
1373,Aditya,18,Male,Delhi,BCA,8.0,86,16,75,70,4,Yes,0,Yes
1374,Aadhya,22,Female,Jaipur,B.Sc,5.7,75,10,58,56,3,Yes,0,Yes
1375,Vansh,19,Male,Ahmedabad,B.Tech,5.1,74,8,63,58,2,No,1,No
1376,Shaurya,19,Male,Solan,B.Tech,6.7,85,13,70,65,2,No,0,No
1377,Diya,22,Female,Kolkata,B.Sc,6.2,88,12,69,63,3,No,0,Yes
1378,Kabir,20,Male,Gurugram,B.Tech,5.8,86,11,64,60,4,No,1,No
1379,Priya,21,Female,Kolkata,M.Tech,6.8,79,12,68,60,4,Yes,0,Yes
1380,Shaurya,22,Male,Bangalore,BCA,4.7,76,9,55,50,1,No,2,No
1381,Arjun,18,Male,Chandigarh,B.Tech,3.9,71,7,55,47,1,No,3,No
1382,Simran,22,Female,Ahmedabad,B.Sc,9.7,94,20,86,87,4,No,0,Yes
1383,Kavya,19,Female,Pune,B.Tech,6.7,79,10,68,66,2,Yes,0,Yes
1384,Meera,20,Female,Chandigarh,B.Tech,6.8,82,11,75,68,2,No,0,No
1385,Diya,18,Female,Pune,BCA,5.3,76,10,60,60,1,No,2,No
1386,Sanya,23,Female,Jaipur,M.Tech,7.8,89,13,73,68,4,Yes,0,No
1387,Shaurya,19,Male,Solan,BCA,5.7,78,11,57,53,2,Yes,3,No
1388,Shaurya,21,Male,Solan,B.Tech,3.0,69,5,41,40,1,No,3,No
1389,Sanya,21,Female,Gurugram,BCA,5.6,81,9,62,55,2,No,1,No
1390,Neha,18,Female,Shimla,B.Tech,6.1,86,14,72,65,2,No,1,No
1391,Diya,19,Female,Chandigarh,B.Tech,6.2,88,11,69,62,3,No,0,No
1392,Shaurya,21,Male,Ahmedabad,MCA,6.2,83,9,63,58,2,No,0,Yes
1393,Arjun,21,Male,Jaipur,M.Tech,5.5,79,10,58,50,3,No,1,No
1394,Riya,18,Female,Chennai,B.Tech,5.4,83,11,60,57,3,Yes,0,No
1395,Aarav,20,Male,Bangalore,BCA,6.1,85,13,59,59,3,No,1,No
1396,Anushka,25,Female,Gurugram,M.Tech,4.0,77,5,49,46,1,No,2,No
1397,Ananya,19,Female,Bangalore,B.Tech,3.6,68,5,43,40,2,No,4,No
1398,Shaurya,20,Male,Mumbai,B.Tech,6.6,87,12,79,71,3,Yes,1,Yes
1399,Priya,25,Female,Shimla,M.Tech,6.7,85,12,71,72,3,Yes,0,Yes
1400,Tara,18,Female,Solan,B.Sc,7.8,85,12,69,70,4,No,0,Yes
1401,Kabir,21,Male,Chennai,B.Tech,6.1,79,9,56,51,1,No,4,No
1402,Isha,20,Female,Hyderabad,BCA,4.7,78,7,49,43,2,No,2,No
1403,Rahul,19,Male,Solan,B.Tech,3.6,65,5,50,40,1,No,4,No
1404,Diya,19,Female,Chandigarh,BCA,5.2,78,9,52,53,2,Yes,1,No
1405,Vivaan,22,Male,Hyderabad,B.Sc,7.1,83,15,75,71,4,No,1,No
1406,Anushka,20,Female,Solan,BCA,8.7,88,15,80,74,5,No,0,Yes
1407,Krishna,18,Male,Solan,B.Sc,6.6,82,14,65,66,4,No,0,No
1408,Rohan,22,Male,Mumbai,B.Tech,4.7,72,9,48,47,2,No,4,No
1409,Neha,19,Female,Solan,B.Tech,5.2,81,9,63,57,2,Yes,1,No
1410,Ishaan,20,Male,Chandigarh,B.Tech,5.2,72,7,57,57,3,Yes,1,No
1411,Shaurya,24,Male,Chandigarh,MCA,5.9,81,12,66,60,2,No,0,No
1412,Tara,18,Female,Solan,B.Sc,8.2,86,15,74,77,5,No,0,Yes
1413,Meera,19,Female,Kolkata,B.Tech,8.3,95,13,82,72,3,No,0,Yes
1414,Aadhya,20,Female,Gurugram,BCA,6.2,82,12,70,62,3,No,0,No
1415,Ananya,24,Female,Mumbai,MCA,6.8,77,11,67,66,3,Yes,0,Yes
1416,Vivaan,19,Male,Kolkata,BCA,5.3,80,10,54,56,2,No,0,No
1417,Aarav,21,Male,Chandigarh,B.Tech,3.9,70,7,50,40,1,No,3,No
1418,Reyansh,19,Male,Noida,B.Tech,9.2,95,18,87,83,4,Yes,0,Yes
1419,Anushka,22,Female,Ahmedabad,B.Tech,3.0,72,5,51,42,1,No,4,No
1420,Simran,25,Female,Pune,MCA,3.7,77,8,52,41,2,No,2,No
1421,Tara,22,Female,Ahmedabad,BCA,9.2,93,19,88,84,2,Yes,0,Yes
1422,Kavya,20,Female,Gurugram,B.Sc,6.5,85,15,69,69,5,No,0,No
1423,Shaurya,25,Male,Delhi,MCA,4.8,77,10,49,43,3,No,2,No
1424,Ishaan,23,Male,Delhi,M.Tech,7.5,84,14,74,70,2,Yes,1,Yes
1425,Krishna,18,Male,Jaipur,B.Tech,7.7,90,14,75,73,3,No,0,Yes
1426,Isha,22,Female,Kolkata,B.Tech,4.5,72,10,59,53,2,No,2,No
1427,Rohan,20,Male,Chandigarh,BCA,5.7,80,10,55,50,3,No,4,No
1428,Neha,19,Female,Bangalore,B.Tech,7.8,86,15,69,68,4,No,1,Yes
1429,Reyansh,20,Male,Gurugram,B.Sc,5.3,81,13,62,55,2,Yes,1,No
1430,Reyansh,23,Male,Chandigarh,MCA,6.9,81,12,73,69,5,No,1,No
1431,Kabir,19,Male,Bangalore,B.Sc,8.6,89,12,78,73,4,Yes,0,Yes
1432,Kavya,20,Female,Pune,B.Tech,3.0,71,5,43,40,3,No,4,No
1433,Diya,19,Female,Solan,B.Tech,6.0,85,11,65,61,2,Yes,1,No
1434,Krishna,21,Male,Chandigarh,BCA,6.9,83,11,66,67,4,No,0,Yes
1435,Shaurya,25,Male,Jaipur,MCA,3.8,72,6,52,43,2,No,1,No
1436,Riya,18,Female,Noida,B.Tech,5.7,76,10,57,50,2,No,1,No
1437,Arjun,20,Male,Solan,B.Tech,8.1,85,15,77,72,4,No,0,No
1438,Ananya,19,Female,Delhi,B.Tech,5.4,80,8,54,53,3,No,2,No
1439,Diya,25,Female,Ahmedabad,M.Tech,4.3,75,7,58,49,3,No,2,No
1440,Aarav,20,Male,Kolkata,B.Sc,8.2,89,17,68,65,3,No,0,Yes
1441,Vivaan,25,Male,Chandigarh,MCA,7.2,90,12,68,67,3,No,0,No
1442,Diya,21,Female,Mumbai,B.Sc,6.4,77,13,72,65,4,Yes,0,Yes
1443,Ishaan,20,Male,Chandigarh,BCA,6.4,89,12,68,62,1,No,0,No
1444,Ayaan,19,Male,Pune,B.Tech,8.0,92,14,74,67,3,Yes,0,Yes
1445,Ananya,21,Female,Ahmedabad,B.Tech,6.9,83,14,63,57,3,No,0,No
1446,Tara,20,Female,Chennai,BCA,7.5,87,11,71,67,4,No,1,No
1447,Riya,25,Female,Ahmedabad,MCA,5.5,77,11,59,52,2,Yes,1,No
1448,Ananya,21,Female,Hyderabad,B.Tech,3.6,74,7,50,41,2,No,1,No
1449,Aditya,19,Male,Jaipur,B.Tech,7.4,92,15,75,73,3,No,0,Yes
1450,Vivaan,20,Male,Mumbai,BCA,8.2,87,14,69,67,5,Yes,0,No
1451,Anika,22,Female,Gurugram,B.Tech,6.2,81,11,64,57,3,No,2,No
1452,Neha,22,Female,Noida,B.Sc,7.8,85,10,74,70,3,Yes,0,Yes
1453,Dhruv,21,Male,Pune,B.Tech,6.0,79,10,63,56,3,Yes,0,No
1454,Anushka,20,Female,Chennai,B.Tech,6.4,81,12,65,61,3,No,0,No
1455,Aditya,22,Male,Solan,BCA,9.1,89,19,76,81,4,Yes,0,Yes
1456,Krishna,21,Male,Kolkata,BCA,6.1,81,14,59,56,2,Yes,0,No
1457,Aarav,18,Male,Pune,BCA,6.0,81,10,67,62,2,No,0,Yes
1458,Kabir,22,Male,Delhi,B.Tech,3.7,72,8,44,40,1,No,3,No
1459,Shaurya,24,Male,Delhi,MCA,7.5,79,13,66,66,4,No,0,Yes
1460,Aditya,18,Male,Bangalore,B.Tech,5.4,78,7,57,58,2,No,1,No
1461,Aarav,21,Male,Kolkata,B.Tech,6.7,83,13,62,61,4,No,0,No
1462,Aadhya,22,Female,Delhi,B.Sc,6.0,87,14,67,62,2,No,2,No
1463,Priya,18,Female,Chandigarh,B.Tech,5.8,80,10,56,55,2,Yes,0,Yes
1464,Anushka,21,Female,Noida,BCA,6.3,85,10,70,69,2,No,0,No
1465,Neha,23,Female,Solan,M.Tech,6.4,81,12,59,62,3,No,1,No
1466,Kabir,18,Male,Shimla,B.Sc,8.3,93,15,78,73,4,Yes,0,Yes
1467,Rohan,21,Male,Delhi,B.Sc,8.8,88,20,81,83,4,Yes,0,Yes
1468,Tara,20,Female,Hyderabad,BCA,7.5,88,15,76,76,4,No,0,Yes
1469,Rahul,18,Male,Shimla,B.Tech,8.4,92,15,78,71,2,Yes,0,Yes
1470,Riya,21,Female,Shimla,BCA,7.8,89,10,72,71,5,Yes,0,Yes
1471,Ayaan,22,Male,Chennai,B.Tech,7.2,92,13,78,74,2,No,0,Yes
1472,Kavya,21,Female,Ahmedabad,M.Tech,8.7,89,18,80,70,4,No,1,Yes
1473,Ishaan,18,Male,Hyderabad,B.Tech,4.5,80,8,54,46,3,No,4,No
1474,Anika,20,Female,Noida,BCA,5.5,83,11,53,49,3,No,3,No
1475,Anika,24,Female,Shimla,M.Tech,5.3,79,10,59,52,3,No,1,No
1476,Tara,22,Female,Chandigarh,B.Sc,6.0,87,10,65,63,4,No,1,No
1477,Krishna,23,Male,Pune,M.Tech,7.5,86,16,66,66,4,No,0,No
1478,Kavya,18,Female,Delhi,B.Sc,4.8,77,9,52,49,3,No,2,No
1479,Meera,20,Female,Mumbai,B.Tech,7.3,86,12,71,68,2,No,0,No
1480,Diya,23,Female,Delhi,MCA,5.6,76,10,60,63,2,Yes,1,No
1481,Kavya,20,Female,Gurugram,B.Tech,6.0,83,13,59,59,2,No,0,No
1482,Diya,18,Female,Shimla,B.Tech,6.8,86,10,64,62,1,Yes,1,No
1483,Reyansh,19,Male,Solan,B.Sc,9.0,91,17,82,80,3,Yes,0,Yes
1484,Anushka,20,Female,Chennai,B.Sc,5.4,84,10,57,51,2,No,2,No
1485,Tara,22,Female,Hyderabad,MCA,6.4,81,9,64,58,2,Yes,1,No
1486,Kavya,25,Female,Solan,M.Tech,4.9,72,10,60,50,3,No,2,No
1487,Krishna,25,Male,Mumbai,MCA,5.4,85,10,61,58,2,No,0,No
1488,Kabir,22,Male,Chennai,B.Tech,4.9,80,10,61,51,3,No,2,No
1489,Priya,21,Female,Chandigarh,B.Sc,6.9,86,14,64,64,2,Yes,2,No
1490,Kavya,18,Female,Shimla,B.Sc,7.1,84,13,66,63,3,Yes,1,No
1491,Rahul,22,Male,Hyderabad,M.Tech,7.5,87,13,69,65,3,Yes,0,Yes
1492,Priya,21,Female,Bangalore,BCA,5.4,75,8,53,50,3,No,2,No
1493,Vansh,19,Male,Bangalore,B.Tech,7.3,85,12,63,69,3,No,0,No
1494,Ishaan,21,Male,Ahmedabad,MCA,6.7,81,12,67,73,3,Yes,0,Yes
1495,Ayaan,20,Male,Mumbai,B.Tech,6.4,83,10,67,62,2,Yes,0,No
1496,Ayaan,21,Male,Mumbai,BCA,4.6,79,9,51,45,3,No,2,No
1497,Simran,18,Female,Kolkata,BCA,6.7,80,11,63,64,3,Yes,1,No
1498,Aarav,21,Male,Ahmedabad,BCA,6.8,86,10,69,66,2,Yes,0,No
1499,Kavya,22,Female,Mumbai,B.Sc,6.7,84,11,67,62,4,Yes,0,Yes
1500,Isha,21,Female,Mumbai,BCA,7.1,87,13,74,71,3,No,0,Yes
1501,Riya,20,Female,Chandigarh,B.Sc,7.5,86,12,76,74,3,Yes,0,Yes
1502,Aadhya,20,Female,Kolkata,B.Tech,4.9,79,7,53,48,2,No,2,No
1503,Aarav,19,Male,Gurugram,B.Tech,6.2,80,10,63,59,2,Yes,0,Yes
1504,Riya,21,Female,Bangalore,B.Tech,7.3,81,12,65,70,4,No,0,Yes
1505,Sanya,22,Female,Chennai,B.Sc,6.1,77,11,67,59,3,Yes,2,No
1506,Rahul,20,Male,Ahmedabad,B.Tech,7.9,86,15,75,71,3,No,0,Yes
1507,Neha,19,Female,Bangalore,B.Sc,6.6,78,11,68,63,3,No,1,No
1508,Simran,22,Female,Ahmedabad,B.Sc,3.6,77,5,47,46,1,No,2,No
1509,Isha,22,Female,Hyderabad,B.Sc,7.8,87,14,78,68,2,No,0,Yes
1510,Anika,22,Female,Solan,B.Sc,6.3,85,12,68,65,4,No,0,Yes
1511,Anika,18,Female,Pune,BCA,3.8,76,9,55,46,1,Yes,4,No
1512,Vansh,20,Male,Chennai,BCA,6.1,81,13,58,62,2,Yes,1,Yes
1513,Simran,18,Female,Shimla,BCA,4.6,87,6,58,52,1,No,1,No
1514,Anushka,18,Female,Hyderabad,B.Tech,7.6,95,13,80,68,3,No,0,Yes
1515,Vansh,23,Male,Hyderabad,MCA,6.4,87,12,63,65,1,No,0,No
1516,Krishna,24,Male,Chandigarh,MCA,5.1,75,8,58,52,2,No,2,No
1517,Shaurya,19,Male,Pune,B.Tech,7.7,91,13,77,67,4,No,0,No
1518,Tara,20,Female,Gurugram,BCA,7.2,80,14,71,67,4,No,0,No
1519,Neha,22,Female,Hyderabad,M.Tech,6.1,86,11,66,61,3,Yes,0,No
1520,Arjun,21,Male,Delhi,B.Tech,4.6,68,8,53,45,4,No,2,No
1521,Diya,20,Female,Bangalore,B.Sc,5.2,77,8,59,49,3,No,2,No
1522,Rohan,22,Male,Noida,B.Tech,5.2,82,7,64,57,2,No,1,No
1523,Simran,20,Female,Chennai,BCA,7.6,88,13,70,65,4,Yes,1,No
1524,Isha,24,Female,Chennai,MCA,4.0,70,7,49,40,2,No,3,No
1525,Priya,18,Female,Chennai,BCA,6.4,83,9,70,68,3,No,0,Yes
1526,Ishaan,20,Male,Mumbai,B.Sc,6.1,83,11,61,57,3,No,2,No
1527,Ishaan,25,Male,Mumbai,MCA,8.1,89,15,73,68,3,Yes,0,Yes
1528,Vansh,20,Male,Chennai,B.Sc,6.8,83,11,69,63,5,Yes,1,No
1529,Vansh,18,Male,Jaipur,B.Sc,7.3,88,14,77,73,2,Yes,0,Yes
1530,Simran,20,Female,Chandigarh,BCA,5.7,83,11,61,58,3,No,1,No
1531,Anushka,22,Female,Kolkata,B.Sc,4.7,76,8,54,51,2,No,2,No
1532,Sanya,24,Female,Shimla,MCA,6.0,86,10,66,63,3,No,0,No
1533,Meera,25,Female,Gurugram,M.Tech,7.7,86,13,71,71,3,No,0,Yes
1534,Anika,21,Female,Bangalore,B.Sc,7.7,85,13,81,77,5,Yes,0,Yes
1535,Neha,22,Female,Delhi,B.Sc,5.9,85,11,60,55,3,No,0,No
1536,Kavya,19,Female,Chennai,B.Tech,5.2,82,8,59,50,2,No,2,No
1537,Ananya,23,Female,Hyderabad,MCA,4.9,75,8,55,54,3,No,3,No
1538,Shaurya,20,Male,Hyderabad,B.Sc,6.3,80,12,55,58,3,No,1,No
1539,Dhruv,18,Male,Chandigarh,B.Sc,6.7,89,12,66,62,3,No,0,Yes
1540,Reyansh,19,Male,Shimla,B.Tech,8.7,90,16,74,73,3,No,0,Yes
1541,Ananya,21,Female,Solan,MCA,6.7,83,9,70,72,4,No,0,No
1542,Meera,20,Female,Noida,B.Tech,7.4,85,13,64,62,3,No,2,No
1543,Ishaan,18,Male,Delhi,B.Tech,5.3,83,12,63,57,3,Yes,0,Yes
1544,Aadhya,21,Female,Gurugram,B.Sc,6.6,90,9,64,59,4,No,1,No
1545,Kavya,19,Female,Shimla,B.Sc,6.7,84,15,71,65,2,Yes,0,Yes
1546,Ishaan,22,Male,Solan,B.Tech,6.3,89,12,62,57,4,Yes,0,Yes
1547,Ishaan,21,Male,Shimla,B.Sc,6.5,81,11,67,56,2,No,1,Yes
1548,Ananya,22,Female,Hyderabad,BCA,6.7,83,12,70,67,4,No,0,Yes
1549,Riya,18,Female,Hyderabad,B.Tech,7.2,87,15,73,71,5,No,0,Yes
1550,Priya,20,Female,Pune,B.Tech,8.3,87,12,71,70,4,No,0,No
1551,Diya,24,Female,Jaipur,MCA,3.1,73,8,49,48,2,No,2,No
1552,Priya,19,Female,Ahmedabad,B.Tech,8.2,87,15,78,76,4,No,0,No
1553,Diya,22,Female,Jaipur,B.Tech,3.9,69,9,40,40,1,No,1,No
1554,Sanya,21,Female,Chandigarh,B.Sc,7.0,79,10,67,66,2,No,0,No
1555,Sanya,20,Female,Noida,BCA,10.0,94,18,99,93,4,Yes,0,Yes
1556,Krishna,19,Male,Solan,B.Sc,6.4,84,8,70,61,5,No,1,No
1557,Vivaan,22,Male,Hyderabad,MCA,6.8,80,14,64,60,2,Yes,2,No
1558,Arjun,25,Male,Jaipur,MCA,6.0,82,9,65,58,3,No,1,No
1559,Sanya,21,Female,Pune,B.Tech,7.5,87,12,71,71,3,Yes,0,Yes
1560,Tara,21,Female,Gurugram,BCA,7.0,84,10,73,67,3,No,0,Yes
1561,Diya,19,Female,Kolkata,B.Sc,5.5,76,11,55,54,4,No,2,No
1562,Aarav,18,Male,Noida,B.Tech,6.3,83,11,70,60,3,No,0,Yes
1563,Aditya,19,Male,Hyderabad,B.Tech,4.8,76,8,58,50,3,No,3,No
1564,Shaurya,20,Male,Pune,BCA,6.3,85,12,68,61,5,No,1,No
1565,Vansh,21,Male,Mumbai,B.Tech,5.9,77,9,69,51,2,No,2,No
1566,Diya,25,Female,Shimla,M.Tech,6.7,84,9,71,65,3,No,0,No
1567,Aarav,21,Male,Ahmedabad,B.Sc,5.4,75,9,61,52,3,No,3,No
1568,Dhruv,19,Male,Gurugram,B.Tech,6.2,81,14,68,64,3,No,0,Yes
1569,Anika,20,Female,Ahmedabad,B.Tech,6.5,79,13,67,65,3,No,0,Yes
1570,Aarav,21,Male,Jaipur,M.Tech,6.6,80,13,67,59,4,No,0,No
1571,Vansh,21,Male,Kolkata,BCA,6.9,84,13,65,62,4,No,2,Yes
1572,Kavya,19,Female,Pune,B.Sc,6.2,80,11,60,54,3,Yes,1,Yes
1573,Ishaan,19,Male,Solan,BCA,5.3,83,11,61,56,1,No,2,No
1574,Simran,22,Female,Delhi,MCA,6.6,87,13,70,63,2,Yes,0,No
1575,Kavya,20,Female,Kolkata,B.Sc,6.2,84,11,65,59,4,No,1,No
1576,Kavya,19,Female,Ahmedabad,B.Tech,8.0,90,15,74,72,3,Yes,0,Yes
1577,Aarav,19,Male,Bangalore,B.Tech,8.2,89,12,76,75,5,Yes,0,Yes
1578,Riya,19,Female,Mumbai,BCA,4.4,79,7,53,47,1,No,2,No
1579,Kabir,24,Male,Chennai,M.Tech,7.4,85,12,72,70,3,No,0,Yes
1580,Rahul,19,Male,Hyderabad,B.Tech,7.7,93,12,75,74,4,Yes,0,Yes
1581,Arjun,20,Male,Hyderabad,B.Sc,4.5,73,9,56,49,3,Yes,1,No
1582,Anika,21,Female,Mumbai,B.Tech,7.4,83,11,70,65,4,No,0,No
1583,Ishaan,22,Male,Hyderabad,MCA,7.8,83,15,70,64,4,No,0,No
1584,Ayaan,18,Male,Delhi,B.Sc,5.1,74,11,55,49,1,No,2,No
1585,Aadhya,20,Female,Ahmedabad,BCA,6.1,76,11,56,56,1,No,1,No
1586,Vivaan,18,Male,Shimla,B.Tech,6.8,84,11,76,65,3,Yes,0,Yes
1587,Dhruv,20,Male,Hyderabad,B.Tech,7.4,88,15,75,74,3,No,0,Yes
1588,Arjun,18,Male,Chennai,B.Sc,5.0,78,10,56,48,2,Yes,2,Yes
1589,Rohan,19,Male,Noida,BCA,8.2,85,17,81,77,5,Yes,0,Yes
1590,Ishaan,18,Male,Mumbai,B.Tech,3.5,71,5,45,44,1,Yes,2,Yes
1591,Reyansh,21,Male,Hyderabad,M.Tech,8.5,92,15,79,77,4,Yes,0,Yes
1592,Ananya,20,Female,Chennai,BCA,7.3,85,13,68,63,5,Yes,0,Yes
1593,Dhruv,19,Male,Kolkata,B.Sc,5.6,77,10,55,45,3,No,4,No
1594,Vansh,20,Male,Mumbai,B.Tech,7.8,83,15,73,72,3,No,0,Yes
1595,Tara,19,Female,Chennai,B.Tech,4.9,76,9,59,53,1,No,3,No
1596,Kabir,22,Male,Kolkata,BCA,6.7,81,14,62,62,3,No,0,No
1597,Simran,21,Female,Delhi,B.Sc,6.9,84,12,67,65,2,No,0,No
1598,Dhruv,21,Male,Gurugram,BCA,6.9,86,11,68,63,3,Yes,1,No
1599,Dhruv,23,Male,Pune,MCA,5.2,77,8,60,52,4,No,3,No
1600,Vansh,19,Male,Bangalore,BCA,5.8,81,9,60,56,2,Yes,0,Yes
1601,Ayaan,18,Male,Bangalore,B.Tech,6.7,85,11,71,69,2,No,0,No
1602,Dhruv,24,Male,Mumbai,MCA,5.4,75,9,60,46,3,Yes,2,No
1603,Reyansh,20,Male,Delhi,BCA,6.9,90,12,68,68,3,No,0,Yes
1604,Dhruv,20,Male,Hyderabad,B.Tech,5.6,77,10,58,54,4,No,3,No
1605,Reyansh,20,Male,Jaipur,B.Tech,8.0,90,14,76,73,4,Yes,0,Yes
1606,Ayaan,19,Male,Jaipur,B.Sc,8.8,87,17,77,79,3,Yes,0,Yes
1607,Kabir,23,Male,Mumbai,MCA,6.1,82,8,60,57,3,No,0,Yes
1608,Aarav,22,Male,Shimla,B.Tech,7.9,88,11,81,77,4,Yes,0,Yes
1609,Arjun,18,Male,Noida,BCA,6.2,87,13,59,52,1,Yes,2,Yes
1610,Sanya,20,Female,Noida,B.Sc,5.1,77,11,57,51,4,No,3,No
1611,Dhruv,22,Male,Shimla,M.Tech,5.9,85,12,69,64,2,No,0,Yes
1612,Kavya,18,Female,Mumbai,BCA,6.6,84,13,63,60,3,No,1,No
